fips,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912
0,8.54,7.29,4.89,3.572,4.03,2.402,2.98,1.818,3.242,3.062,8.266,7.96
1,8.516,7.33,4.945,3.58,3.938,2.291,2.805,1.763,3.223,3.025,8.17,7.887
2,2.771,3.238,0.598,1.759,3.43,1.051,1.571,2.38,2.273,1.777,4.99,4.0
3,2.627,2.95,0.5347,1.819,3.215,1.223,1.622,2.54,2.164,1.6455,4.89,3.902
4,3.047,3.227,0.5913,2.057,3.357,1.501,1.879,3.016,2.352,1.792,5.52,4.43
5,3.166,3.275,0.613,2.178,3.42,1.626,2.012,3.191,2.408,1.832,5.75,4.63
6,7.527,6.246,3.87,3.484,4.113,2.324,3.168,2.121,3.14,2.797,7.98,7.598
7,8.74,7.348,4.957,3.752,3.965,2.387,3.043,1.932,3.22,3.05,8.41,8.11
8,8.695,7.387,5.02,3.756,3.84,2.223,2.807,1.861,3.2,3.002,8.29,8.016
9,8.66,7.41,5.055,3.746,3.775,2.133,2.664,1.8125,3.19,2.975,8.2,7.95
10,2.09,2.62,0.5024,1.549,2.992,0.8003,1.327,1.885,1.927,1.5205,4.145,3.25
11,2.135,2.596,0.5024,1.622,2.969,0.9136,1.371,2.033,1.945,1.515,4.242,3.328
12,2.426,2.775,0.5513,1.818,3.07,1.133,1.537,2.383,2.086,1.611,4.684,3.709
13,2.73,2.969,0.6035,2.025,3.184,1.357,1.731,2.748,2.23,1.714,5.15,4.105
14,3.059,3.188,0.6665,2.238,3.287,1.554,1.932,3.098,2.387,1.826,5.645,4.523
15,3.36,3.396,0.729,2.418,3.37,1.692,2.098,3.371,2.527,1.933,6.094,4.9
16,7.062,5.797,3.668,3.25,3.695,2.13,2.916,1.961,2.791,2.53,7.316,7.004
17,7.145,5.863,3.727,3.287,3.732,2.158,2.95,1.971,2.797,2.553,7.36,7.055
18,8.48,6.992,4.703,3.72,3.912,2.326,3.076,2.023,3.021,2.89,8.2,7.914
19,8.71,7.18,4.88,3.762,3.809,2.244,2.945,2.033,3.059,2.918,8.336,8.04
20,5.58,6.555,1.487,2.25,5.43,0.9688,2.385,2.873,3.74,3.293,8.32,7.047
21,5.375,6.33,1.4375,2.229,5.324,0.882,2.314,2.8,3.64,3.229,8.17,6.887
22,2.062,2.742,0.578,1.499,3.066,0.541,1.309,1.574,1.941,1.634,4.117,3.219
23,1.762,2.363,0.518,1.483,2.799,0.618,1.207,1.566,1.792,1.461,3.764,2.9
24,1.88,2.396,0.5493,1.609,2.795,0.7725,1.244,1.791,1.855,1.479,3.945,3.06
25,2.041,2.488,0.5947,1.752,2.82,0.9272,1.306,2.031,1.941,1.512,4.168,3.26
26,2.27,2.643,0.651,1.922,2.873,1.096,1.416,2.312,2.057,1.573,4.496,3.545
27,2.72,2.982,0.741,2.164,2.97,1.259,1.611,2.678,2.268,1.727,5.168,4.1
28,3.113,3.314,0.8433,2.357,3.02,1.337,1.736,2.928,2.457,1.866,5.77,4.594
29,5.707,4.58,2.883,2.602,2.74,1.584,2.22,1.649,2.217,1.923,5.95,5.7
30,6.27,5.055,3.25,2.871,3.04,1.753,2.438,1.755,2.34,2.125,6.375,6.133
31,6.82,5.523,3.613,3.139,3.332,1.925,2.662,1.858,2.459,2.326,6.79,6.555
32,7.312,5.945,3.945,3.377,3.584,2.08,2.86,1.942,2.559,2.498,7.15,6.92
